,Rooms,Bathroom,Landsize,Lattitude,Longtitude,Price
7111,4,2.0,276.0,-37.8039,144.8849,925000.0
7113,4,2.0,274.0,-37.8078,144.8825,1275000.0
7114,3,1.0,275.0,-37.8085,144.8802,925000.0
7115,4,2.0,343.0,-37.8066,144.8811,1336000.0
7116,1,1.0,0.0,-37.8089,144.8788,200000.0
7117,4,3.0,286.0,-37.8958,145.0696,1100000.0
7120,3,2.0,302.0,-37.9043,145.0622,1160000.0
7122,3,1.0,274.0,-37.8968,145.075,820000.0
7124,2,1.0,161.0,-37.8955,145.07299999999995,740000.0
7125,3,2.0,277.0,-37.8936,145.0709,975000.0
7126,3,1.0,595.0,-37.9027,145.0684,1060000.0
7127,2,1.0,275.0,-37.8936,145.0725,680000.0
7129,3,1.0,618.0,-37.8991,145.0686,1430000.0
7131,3,2.0,834.0,-37.8959,145.0736,1370000.0
7132,2,2.0,5289.0,-37.8882,145.0666,605000.0
7136,4,2.0,660.0,-37.8932,145.0681,1610000.0
7141,1,1.0,0.0,-37.8944,145.0733,256500.0
7144,5,2.0,683.0,-37.9055,145.0691,1300000.0
7145,3,1.0,181.0,-37.8966,145.0737,835000.0
7147,2,2.0,293.0,-37.9033,145.0727,861500.0
7148,2,2.0,5289.0,-37.8882,145.0666,500000.0
7150,4,2.0,557.0,-37.906,145.07399999999996,1400000.0
7152,2,1.0,102.0,-37.8894,145.0679,603000.0
7154,3,2.0,506.0,-37.902,145.0705,1100000.0
7157,3,2.0,553.0,-37.9031,145.0668,1090000.0
7159,4,2.0,990.0,-37.8916,145.0753,1800000.0
7162,2,1.0,186.0,-37.8947,145.0722,745500.0
7164,3,2.0,650.0,-37.8986,145.0359,1401000.0
7165,4,1.0,903.0,-37.9062,145.0263,2250000.0
7166,4,2.0,705.0,-37.9035,145.028,1715000.0
7168,1,1.0,0.0,-37.9028,145.0475,250000.0
7172,4,1.0,805.0,-37.9066,145.0354,1920000.0
7174,4,2.0,678.0,-37.9065,145.0461,1918000.0
7175,3,1.0,265.0,-37.906,145.04,900000.0
7179,3,2.0,667.0,-37.9088,145.0471,1770000.0
7182,3,2.0,326.0,-37.903,145.0285,1250000.0
7185,3,2.0,0.0,-37.9018,145.0477,822500.0
7186,2,1.0,210.0,-37.9001,145.0428,810000.0
7187,3,1.0,551.0,-37.9036,145.0521,1322000.0
7191,4,3.0,718.0,-37.9061,145.0509,1845000.0
7192,3,1.0,578.0,-37.9047,145.0274,1535000.0
7193,4,2.0,691.0,-37.905,145.029,2005000.0
7194,3,2.0,180.0,-37.9069,145.041,932000.0
7195,4,2.0,862.0,-37.8993,145.0447,1500000.0
7197,4,2.0,666.0,-37.9032,145.049,1390000.0
7198,3,1.0,397.0,-37.9064,145.0291,940000.0
7199,1,1.0,0.0,-37.9028,145.0426,296000.0
7201,2,1.0,0.0,-37.8986,145.042,475000.0
7202,3,2.0,238.0,-37.9062,145.02700000000004,820000.0
7203,3,2.0,382.0,-37.9061,145.0478,940000.0
7205,3,2.0,0.0,-37.9071,145.0439,1470000.0
7207,2,1.0,0.0,-37.903,145.0452,430000.0
7208,1,1.0,0.0,-37.9016,145.0414,362000.0
7209,2,1.0,0.0,-37.903,145.0452,410000.0
7213,2,1.0,452.0,-37.9024,145.0539,1177000.0
7214,2,1.0,94.0,-37.9011,145.0474,617500.0
7217,2,1.0,0.0,-37.9031,145.0444,405000.0
7220,6,3.0,554.0,-37.8053,144.8681,1020000.0
7221,2,1.0,444.0,-37.7933,144.876,912500.0
7225,4,1.0,255.0,-37.7906,144.8687,710000.0
7226,4,2.0,390.0,-37.7926,144.8639,837000.0
7228,4,2.0,497.0,-37.7903,144.8639,850000.0
7229,6,2.0,0.0,-37.809,144.8686,520000.0
7230,3,1.0,0.0,-37.7964,144.8672,347000.0
7232,2,1.0,0.0,-37.7952,144.8749,438000.0
7235,2,1.0,80.0,-37.806,144.8674,415000.0
7236,3,1.0,302.0,-37.8066,144.8666,723000.0
7237,4,2.0,0.0,-37.809,144.8686,530000.0
7238,3,1.0,347.0,-37.8067,144.8761,967000.0
7239,3,1.0,442.0,-37.7914,144.8812,840000.0
7241,3,1.0,412.0,-37.7941,144.881,910000.0
7243,3,1.0,440.0,-37.7937,144.8732,820000.0
7244,3,1.0,353.0,-37.7915,144.8733,756000.0
7247,3,1.0,255.0,-37.8038,144.8679,620000.0
7249,3,2.0,336.0,-37.7995,144.8794,875000.0
7252,4,1.0,426.0,-37.7919,144.8793,830000.0
7254,2,1.0,154.0,-37.8004,144.8647,545000.0
7257,3,1.0,448.0,-37.7911,144.8821,913000.0
7258,2,1.0,462.0,-37.8009,144.8653,850000.0
7263,2,1.0,267.0,-37.8021,144.8629,770000.0
7264,2,1.0,161.0,-37.7905,144.8714,495000.0
7265,3,1.0,1000.0,-37.7936,144.8639,1575000.0
7268,1,1.0,628.0,-37.7993,144.8794,288000.0
7269,3,1.0,536.0,-37.7978,144.8743,1151500.0
7270,3,1.0,501.0,-37.7912,144.868,860000.0
7271,3,1.0,372.0,-37.796,144.8728,805000.0
7273,2,1.0,0.0,-37.7956,144.8762,450000.0
7278,2,1.0,781.0,-37.8079,144.8684,420000.0
7281,3,1.0,397.0,-37.7901,144.8682,878000.0
7282,2,1.0,672.0,-37.7812,144.8121,765000.0
7283,3,2.0,628.0,-37.7801,144.8121,730000.0
7284,2,1.0,697.0,-37.7778,144.81799999999996,730000.0
7285,3,2.0,605.0,-37.7792,144.8117,593000.0
7286,4,1.0,837.0,-37.7825,144.8221,816000.0
7291,2,1.0,534.0,-37.7795,144.8204,600000.0
7292,3,1.0,697.0,-37.7842,144.8175,600000.0
7293,1,1.0,2347.0,-37.7852,144.8272,185000.0
7295,2,1.0,0.0,-37.7796,144.8252,319000.0
7297,3,2.0,420.0,-37.7848,144.8231,560000.0
7302,3,1.0,697.0,-37.7809,144.8228,840000.0
7307,2,1.0,191.0,-37.8226,144.8392,507000.0
7310,3,1.0,553.0,-37.8878,145.0456,1160000.0
7311,3,2.0,295.0,-37.8904,145.0387,1330000.0
7317,2,1.0,0.0,-37.8866,145.0396,636500.0
7318,5,3.0,688.0,-37.8921,145.0381,2575000.0
7320,2,1.0,0.0,-37.8866,145.0396,710000.0
7321,2,1.0,1784.0,-37.8966,145.0453,640000.0
7323,2,1.0,0.0,-37.8994,145.0955,305000.0
7324,2,1.0,0.0,-37.8991,145.0939,400000.0
7325,3,1.0,670.0,-37.9033,145.1006,880000.0
7327,3,1.0,602.0,-37.8923,145.1013,1045000.0
7331,3,1.0,340.0,-37.8968,145.0983,690000.0
7332,3,2.0,544.0,-37.9055,145.1024,1050000.0
7334,3,1.0,691.0,-37.9109,145.0995,865000.0
7335,3,1.0,548.0,-37.8951,145.101,1033000.0
7339,2,2.0,607.0,-37.8964,145.0977,750000.0
7340,3,1.0,543.0,-37.9023,145.105,1025000.0
7342,3,2.0,279.0,-37.9001,145.1009,633500.0
7343,4,1.0,604.0,-37.9087,145.0886,1180000.0
7345,3,1.0,528.0,-37.9066,145.088,1225000.0
7347,5,3.0,695.0,-37.8973,145.0979,1600000.0
7353,2,2.0,66.0,-37.8813,144.9964,755000.0
7355,2,1.0,0.0,-37.8788,144.9974,520000.0
7356,2,1.0,176.0,-37.8281,144.9923,1000000.0
7358,1,1.0,0.0,-37.8301,144.9904,425000.0
7359,3,2.0,324.0,-37.8278,144.9885,1280000.0
7362,3,2.0,324.0,-37.8278,144.9885,1475000.0
7365,2,1.0,131.0,-37.8274,144.9967,1015000.0
7366,2,1.0,125.0,-37.8258,144.99200000000005,930000.0
7368,3,2.0,263.0,-37.8266,144.9894,1900000.0
7369,2,1.0,0.0,-37.8255,144.9948,662500.0
7373,2,1.0,151.0,-37.8311,144.9914,1010000.0
7374,3,1.0,326.0,-37.8283,144.9946,1300000.0
7375,3,2.0,138.0,-37.8288,144.9891,1300000.0
7379,4,1.0,669.0,-37.8305,144.8736,930000.0
7380,2,2.0,151.0,-37.8289,144.8671,650000.0
7381,3,1.0,669.0,-37.8321,144.8736,985000.0
7382,4,3.0,662.0,-37.8307,144.8725,915000.0
7387,3,1.0,144.0,-37.8268,144.8675,508000.0
7388,2,1.0,78.0,-37.8262,144.8677,420000.0
7389,2,1.0,126.0,-37.8315,144.8693,506000.0
7391,2,1.0,78.0,-37.8337,144.8739,380000.0
7392,2,1.0,228.0,-37.8317,144.8713,611000.0
7393,4,2.0,697.0,-37.7141,144.8995,1260000.0
7394,4,3.0,528.0,-37.7137,144.8987,931999.0
7399,3,2.0,337.0,-37.7813,144.9371,1257000.0
7400,4,2.0,621.0,-37.7778,144.9346,1562000.0
7402,4,3.0,650.0,-37.7796,144.935,1740000.0
7403,2,1.0,0.0,-37.7847,144.9383,315000.0
7407,5,2.0,521.0,-37.8868,145.0462,1335000.0
7410,5,3.0,705.0,-37.864000000000004,144.8437,1415000.0
7412,3,1.0,696.0,-37.725,144.8586,720000.0
7413,2,1.0,161.0,-37.7251,144.8621,380000.0
7415,3,1.0,255.0,-37.7243,144.8533,501000.0
7417,3,1.0,695.0,-37.7259,144.8579,722000.0
7418,4,3.0,308.0,-37.7231,144.8602,746000.0
7420,3,1.0,166.0,-37.7169,144.8582,455000.0
7421,4,2.0,231.0,-37.7263,144.8584,600000.0
7422,3,1.0,338.0,-37.7212,144.8545,575000.0
7423,3,2.0,554.0,-37.7212,144.8598,566000.0
7424,3,2.0,236.0,-37.8982,145.0121,1250000.0
7425,2,1.0,0.0,-37.8971,145.0093,393000.0
7427,2,1.0,0.0,-37.8994,145.0101,595000.0
7428,4,3.0,474.0,-37.8988,145.0098,2200000.0
7430,4,2.0,256.0,-37.7833,144.9681,1908000.0
7432,3,3.0,240.0,-37.762,144.8916,1300000.0
7433,2,1.0,70.0,-37.7564,144.9043,470000.0
7434,4,2.0,746.0,-37.7595,144.8993,1740000.0
7435,3,1.0,178.0,-37.8473,144.9495,1700000.0
7436,1,1.0,0.0,-37.8487,144.9511,1100000.0
7442,3,1.0,163.0,-37.8473,144.955,2150000.0
7445,2,1.0,111.0,-37.8445,144.9489,1190000.0
7450,3,1.0,606.0,-37.8326,144.8594,916000.0
7452,3,1.0,535.0,-37.8322,144.8399,910000.0
7455,2,1.0,0.0,-37.8624,145.0223,480000.0
7459,2,1.0,869.0,-37.8603,145.0224,852000.0
7462,1,1.0,0.0,-37.8531,145.0115,405000.0
7463,5,3.0,468.0,-37.7822,144.9065,2100000.0
7464,3,1.0,450.0,-37.7756,144.9148,1435000.0
7465,2,1.0,226.0,-37.7761,144.9165,1020000.0
7468,6,3.0,1012.0,-37.7721,144.9184,2250000.0
7469,4,3.0,0.0,-37.7831,144.9209,900000.0
7475,2,1.0,803.0,-37.8683,145.1064,1495000.0
7477,2,1.0,78.0,-37.8677,145.0981,822000.0
7479,3,2.0,235.0,-37.8625,145.1083,890000.0
7480,3,2.0,292.0,-37.7593,144.8561,765000.0
7483,4,3.0,656.0,-37.7522,144.8659,1300000.0
7485,3,1.0,585.0,-37.7574,144.8574,760000.0
7487,2,1.0,667.0,-37.7926,145.0842,1900000.0
7490,3,1.0,350.0,-37.7862,145.0739,700000.0
7491,4,3.0,636.0,-37.789,145.0938,1890000.0
7495,4,3.0,627.0,-37.7827,145.0945,1725000.0
7497,3,2.0,601.0,-37.7524,145.0393,894000.0
7506,3,3.0,338.0,-37.9166,145.0418,1375000.0
7514,2,1.0,0.0,-37.9296,145.0498,725000.0
7515,4,3.0,635.0,-37.9107,145.0745,1515000.0
7516,3,1.0,337.0,-37.9331,145.0586,986000.0
7522,3,2.0,372.0,-37.9127,145.0694,1225000.0
7526,3,1.0,294.0,-37.919000000000004,145.0803,810000.0
7528,2,1.0,1026.0,-37.911,145.0711,535000.0
7532,4,1.0,587.0,-37.9194,145.05700000000004,1292000.0
7534,3,2.0,557.0,-37.9076,145.06799999999996,959000.0
7537,2,1.0,171.0,-37.8158,145.1384,780000.0
7540,3,1.0,689.0,-37.8262,145.1301,1760000.0
7544,3,2.0,693.0,-37.8229,145.1217,2080000.0
7545,2,1.0,555.0,-37.7854,144.8463,610000.0
7547,2,1.0,604.0,-37.782,144.8528,760000.0
7549,3,2.0,145.0,-37.7894,144.8463,441700.0
7550,4,3.0,475.0,-37.7759,144.8552,1000000.0
7552,3,2.0,517.0,-37.894,144.9977,2575000.0
7553,4,4.0,473.0,-37.9104,144.9999,2900000.0
7556,3,2.0,0.0,-37.911,144.9866,2225000.0
7557,2,1.0,444.0,-37.8993,145.0046,975000.0
7558,4,2.0,920.0,-37.8981,144.9902,4225000.0
7559,3,2.0,0.0,-37.928000000000004,145.0002,2100000.0
7562,2,1.0,1647.0,-37.8847,144.9972,520000.0
7563,4,2.0,286.0,-37.8981,145.0,2000000.0
7569,3,2.0,0.0,-37.900999999999996,145.0026,1990000.0
7570,3,2.0,649.0,-37.9056,144.9893,3025000.0
7572,3,2.0,0.0,-37.9163,144.9901,1221000.0
7576,5,2.0,780.0,-37.9173,145.0142,2140000.0
7580,3,1.0,597.0,-37.9064,145.0229,1635000.0
7587,4,3.0,312.0,-37.9295,145.0144,1700000.0
7588,5,3.0,583.0,-37.9057,145.0101,1900000.0
7589,3,2.0,119.0,-37.9084,145.0118,972000.0
7590,3,1.0,506.0,-37.7723,144.9694,1652000.0
7591,2,1.0,173.0,-37.7586,144.9653,735000.0
7592,3,1.0,282.0,-37.7674,144.966,1210000.0
7594,1,1.0,0.0,-37.7767,144.9676,528000.0
7595,3,1.0,249.0,-37.7669,144.9664,1115000.0
7597,2,1.0,638.0,-37.762,144.9647,320000.0
7599,3,2.0,192.0,-37.7743,144.9637,1260000.0
7600,4,2.0,373.0,-37.7733,144.9599,1210000.0
7604,4,2.0,650.0,-37.7575,144.9716,1385000.0
7605,3,2.0,122.0,-37.7698,144.9661,981000.0
7606,1,1.0,0.0,-37.7783,144.9635,418000.0
7607,2,1.0,430.0,-37.7609,144.9623,585000.0
7608,4,3.0,0.0,-37.775,144.9513,1900000.0
7613,2,1.0,148.0,-37.7731,144.9568,884000.0
7615,2,1.0,557.0,-37.7732,144.951,480000.0
7619,4,1.0,449.0,-37.7671,144.9762,1310000.0
7620,2,1.0,263.0,-37.7661,144.9742,1283000.0
7622,2,1.0,137.0,-37.7738,144.9733,1015000.0
7627,2,1.0,0.0,-37.7755,144.9786,435000.0
7631,2,1.0,0.0,-37.7761,144.975,835000.0
7632,3,1.0,446.0,-37.7682,144.9835,1500000.0
7633,2,1.0,1097.0,-37.7686,144.9421,407500.0
7635,2,1.0,207.0,-37.7622,144.9406,825000.0
7636,3,3.0,131.0,-37.7559,144.9378,645000.0
7639,3,1.0,335.0,-37.766,144.945,1220000.0
7641,3,2.0,169.0,-37.7585,144.9504,1100000.0
7643,3,1.0,109.0,-37.7609,144.9416,670000.0
7644,2,1.0,559.0,-37.7707,144.9488,640000.0
7646,2,1.0,0.0,-37.7711,144.9487,545000.0
7647,4,2.0,518.0,-37.7606,144.9499,1205000.0
7648,3,1.0,0.0,-37.7769,145.088,860000.0
7649,2,1.0,135.0,-37.7787,145.0918,599900.0
7651,4,2.0,190.0,-37.7664,145.0884,910000.0
7652,3,2.0,709.0,-37.7612,145.0968,1100000.0
7653,5,4.0,564.0,-37.7735,145.0936,1730000.0
7658,6,2.0,665.0,-37.8493,145.1283,1591000.0
7661,3,2.0,267.0,-37.8463,145.1071,975000.0
7665,2,1.0,698.0,-37.8518,145.1278,1815000.0
7666,3,2.0,862.0,-37.8603,145.0979,1590000.0
7668,4,2.0,863.0,-37.8539,145.1127,1601000.0
7669,5,1.0,633.0,-37.8557,145.1285,1225000.0
7670,3,1.0,643.0,-37.8405,145.0924,1930000.0
7672,4,2.0,670.0,-37.8378,145.089,2216000.0
7673,4,1.0,572.0,-37.8411,145.062,2110000.0
7677,2,1.0,633.0,-37.8427,145.0824,1900000.0
7678,3,2.0,575.0,-37.8378,145.0909,1620000.0
7679,4,2.0,790.0,-37.8269,145.0661,3550000.0
7683,3,1.0,400.0,-37.8333,145.0616,1905000.0
7685,4,2.0,742.0,-37.8284,145.0673,2990000.0
7688,3,1.0,112.0,-37.8378,145.0949,835000.0
7692,5,5.0,2079.0,-37.8179,145.0694,8000000.0
7695,4,2.0,515.0,-37.7817,144.9742,3450000.0
7703,2,1.0,0.0,-37.8981,145.0619,635000.0
7706,1,1.0,0.0,-37.8858,145.0632,305000.0
7708,3,2.0,515.0,-37.8924,145.0541,1200000.0
7709,3,1.0,1103.0,-37.8958,145.0603,945000.0
7712,4,2.0,615.0,-37.8928,145.0531,1667000.0
7713,1,1.0,0.0,-37.8944,145.0616,330000.0
7714,3,1.0,0.0,-37.8866,145.0561,577000.0
7716,1,1.0,750.0,-37.8678,145.0197,305000.0
7722,2,2.0,0.0,-37.8607,145.0116,742500.0
7725,2,1.0,0.0,-37.8937,145.0137,630000.0
7726,3,2.0,305.0,-37.8899,145.023,1350000.0
7728,2,1.0,0.0,-37.8906,145.0259,490000.0
7729,3,2.0,235.0,-37.8856,145.0934,701000.0
7730,3,1.0,418.0,-37.885999999999996,145.096,905000.0
7731,3,2.0,286.0,-37.8755,145.0954,988000.0
7732,3,2.0,213.0,-37.8827,145.0942,820000.0
7734,3,1.0,230.0,-37.788000000000004,144.9967,1500000.0
7735,2,1.0,72.0,-37.7881,145.0058,641000.0
7736,2,1.0,158.0,-37.7925,144.9995,1250000.0
7737,3,1.0,276.0,-37.7933,144.9938,1652500.0
7740,1,1.0,0.0,-37.7881,145.0058,465000.0
7745,2,1.0,388.0,-37.7506,144.9694,495000.0
7746,2,1.0,275.0,-37.7424,144.9576,930000.0
7747,2,1.0,0.0,-37.7422,144.9604,781000.0
7749,2,1.0,0.0,-37.7519,144.9496,677776.0
7751,4,2.0,3747.0,-37.7551,144.9787,680000.0
7754,3,1.0,120.0,-37.7462,144.9795,824000.0
7759,4,2.0,453.0,-37.7503,144.9481,1500000.0
7761,4,2.0,172.0,-37.7483,144.9634,1005000.0
7762,4,2.0,398.0,-37.7364,144.9787,901000.0
7763,3,1.0,414.0,-37.7432,144.9573,990000.0
7764,6,3.0,768.0,-37.7397,144.9603,1455000.0
7765,3,2.0,500.0,-37.7382,144.9653,1250000.0
7767,5,3.0,635.0,-37.7516,144.9593,1790000.0
7768,2,1.0,136.0,-37.7449,144.9754,650000.0
7769,3,2.0,531.0,-37.7424,144.9571,720000.0
7770,3,2.0,531.0,-37.7424,144.9571,720000.0
7776,2,1.0,0.0,-37.7981,144.9883,535000.0
7778,2,1.0,15900.0,-37.8035,144.985,945000.0
7782,2,1.0,112.0,-37.8001,144.9901,888000.0
7783,3,2.0,0.0,-37.8083,144.9908,1000000.0
7784,3,1.0,117.0,-37.8298,144.9923,1350000.0
7787,4,2.0,872.0,-37.7906,145.1138,1300000.0
7788,4,2.0,664.0,-37.7895,145.1116,1400000.0
7790,4,3.0,661.0,-37.7905,145.1433,1100000.0
7794,3,1.0,814.0,-37.7909,145.1309,1355000.0
7808,5,2.0,697.0,-37.7459,144.9159,1652000.0
7809,3,1.0,387.0,-37.755,144.9272,1131000.0
7812,1,1.0,845.0,-37.7469,144.9206,310000.0
7819,3,1.0,227.0,-37.7496,144.892,700000.0
7821,2,1.0,0.0,-37.7504,144.8957,610000.0
7822,3,2.0,411.0,-37.7544,144.8986,960000.0
7824,1,1.0,62.0,-37.7578,144.9134,426500.0
7825,2,1.0,0.0,-37.7847,145.0109,676000.0
7826,3,1.0,574.0,-37.783,145.0165,1500000.0
7828,3,1.0,585.0,-37.695,144.9676,660000.0
7829,3,1.0,578.0,-37.6966,144.9695,741000.0
7831,3,2.0,207.0,-37.7049,144.9631,532000.0
7835,3,1.0,1069.0,-37.6931,144.9596,1000000.0
7840,2,1.0,0.0,-37.7071,144.9644,328000.0
7841,3,3.0,247.0,-37.7133,144.975,543500.0
7843,1,1.0,0.0,-37.777,144.9836,330000.0
7844,2,1.0,160.0,-37.7933,144.9824,846000.0
7850,2,1.0,192.0,-37.7793,144.9879,1055000.0
7853,3,2.0,226.0,-37.7824,144.9243,1250000.0
7854,2,1.0,274.0,-37.7813,144.9238,953000.0
7855,2,1.0,0.0,-37.788000000000004,144.9306,603000.0
7856,3,1.0,320.0,-37.7844,144.9359,940000.0
7857,5,1.0,432.0,-37.7859,144.9323,1550000.0
7858,2,1.0,0.0,-37.7829,144.9247,500000.0
7859,2,1.0,0.0,-37.7826,144.9311,450000.0
7860,2,1.0,472.0,-37.7851,144.922,390000.0
7862,3,1.0,180.0,-37.7839,144.9273,1085000.0
7863,2,1.0,209.0,-37.7846,144.9347,1060000.0
7864,3,1.0,143.0,-37.7868,144.9336,917000.0
7867,2,1.0,267.0,-37.7961,144.89,885000.0
7868,2,2.0,0.0,-37.7883,144.884,485000.0
7869,3,1.0,219.0,-37.796,144.8819,760000.0
7872,3,1.0,267.0,-37.7951,144.8901,871000.0
7876,2,1.0,172.0,-37.7936,144.8905,882000.0
7877,3,1.0,272.0,-37.7977,144.904,895000.0
7878,1,1.0,1162.0,-37.8911,145.0451,260000.0
7880,3,2.0,269.0,-37.854,145.0542,1452000.0
7882,3,1.0,732.0,-37.8562,145.0864,1800000.0
7883,3,2.0,0.0,-37.8574,145.0494,1253000.0
7886,4,3.0,622.0,-37.858000000000004,145.0859,1760000.0
7889,3,3.0,662.0,-37.8605,145.0455,3310000.0
7890,3,1.0,453.0,-37.8487,145.0592,1601000.0
7892,2,1.0,157.0,-37.8499,145.0814,910000.0
7897,3,1.0,742.0,-37.702,144.9538,780000.0
7898,2,2.0,1137.0,-37.7045,144.9204,420000.0
7899,3,1.0,697.0,-37.7097,144.9256,895000.0
7900,3,1.0,751.0,-37.6962,144.9376,885000.0
7901,3,1.0,663.0,-37.6962,144.9349,597500.0
7903,3,1.0,738.0,-37.6972,144.941,822000.0
7908,5,1.0,227.0,-37.6979,144.941,645000.0
7909,3,1.0,258.0,-37.7047,144.9087,595000.0
7911,4,3.0,715.0,-37.709,144.9373,1050000.0
7913,3,1.0,694.0,-37.6974,144.9112,705000.0
7914,3,2.0,0.0,-37.7074,144.9266,590000.0
7915,3,2.0,243.0,-37.7116,144.9357,680000.0
7916,3,1.0,666.0,-37.7015,144.9191,935000.0
7919,3,1.0,605.0,-37.705999999999996,144.9467,740000.0
7927,2,2.0,516.0,-37.9365,145.0008,837000.0
7928,4,3.0,684.0,-37.9436,145.0169,2500000.0
7931,2,1.0,90.0,-37.9354,144.9994,860000.0
7934,3,1.0,338.0,-37.8139,145.0243,1700000.0
7935,1,1.0,0.0,-37.8194,145.0397,440000.0
7937,1,1.0,918.0,-37.8294,145.033,535000.0
7938,2,1.0,2679.0,-37.8261,145.0269,635000.0
7939,1,1.0,0.0,-37.826,145.0239,317500.0
7941,1,1.0,6494.0,-37.8254,145.0255,360000.0
7943,2,1.0,221.0,-37.8163,145.0251,1800000.0
7944,1,1.0,479.0,-37.8292,145.0322,275000.0
7946,3,1.0,269.0,-37.8162,145.0206,1525000.0
7951,2,1.0,0.0,-37.832,145.0431,560000.0
7955,3,2.0,0.0,-37.8302,145.0527,1264000.0
7960,4,3.0,667.0,-37.8374,145.0511,3600000.0
7964,3,2.0,185.0,-37.8255,145.0481,1405000.0
7968,2,1.0,0.0,-37.8254,145.0474,555000.0
7973,3,2.0,330.0,-37.7524,145.06,1271000.0
7976,2,1.0,263.0,-37.7428,145.0511,665000.0
7977,3,1.0,192.0,-37.7388,145.0581,575000.0
7978,4,1.0,374.0,-37.7437,145.0506,706000.0
7984,3,1.0,317.0,-37.7397,145.0513,657000.0
7985,3,2.0,0.0,-37.7502,145.0465,630000.0
7988,2,1.0,465.0,-37.7369,145.0371,650000.0
7989,3,1.0,658.0,-37.7445,145.0386,855000.0
7990,2,1.0,391.0,-37.7349,145.0398,613000.0
7991,3,1.0,476.0,-37.7339,145.0405,640000.0
7997,4,4.0,370.0,-37.8919,145.0781,1340000.0
8002,4,2.0,449.0,-37.777,145.0414,1410000.0
8004,4,2.0,589.0,-37.7671,145.037,1650000.0
8008,3,2.0,618.0,-37.7817,145.0391,1851000.0
8012,5,3.0,737.0,-37.7794,145.0647,2325000.0
8013,3,2.0,1132.0,-37.7715,145.0688,2400000.0
8015,4,2.0,658.0,-37.7358,144.8217,646000.0
8017,3,2.0,573.0,-37.7473,144.8555,843000.0
8018,3,2.0,700.0,-37.7322,144.8722,835000.0
8019,3,2.0,162.0,-37.7308,144.8664,635000.0
8021,3,1.0,535.0,-37.7475,144.852,745000.0
8022,3,1.0,703.0,-37.746,144.8651,941000.0
8028,5,5.0,609.0,-37.8064,145.0451,3800000.0
8030,3,2.0,0.0,-37.794000000000004,145.033,752000.0
8031,3,1.0,111.0,-37.7941,145.0238,690000.0
8033,4,2.0,320.0,-37.8127,145.0451,2600000.0
8034,5,4.0,800.0,-37.8147,145.0571,4515000.0
8036,2,1.0,826.0,-37.805,145.0546,820000.0
8041,3,2.0,247.0,-37.7944,145.0327,835000.0
8043,2,1.0,838.0,-37.7974,145.0526,590000.0
8044,3,2.0,422.0,-37.7927,145.056,1402000.0
8046,3,1.0,276.0,-37.8082,144.8828,1190000.0
8047,4,1.0,318.0,-37.8105,144.8803,1205000.0
8048,3,1.0,555.0,-37.8083,144.8754,860000.0
8054,2,1.0,315.0,-37.7835,144.8723,472500.0
8055,3,2.0,159.0,-37.785,144.8673,675000.0
8056,2,2.0,2787.0,-37.7794,144.872,405000.0
8058,3,1.0,660.0,-37.7851,144.8654,930000.0
8059,1,1.0,0.0,-37.8691,145.0345,365000.0
8062,3,2.0,192.0,-37.8654,145.0297,2250000.0
8064,3,1.0,840.0,-37.883,145.0791,2250000.0
8065,4,2.0,709.0,-37.8693,145.0423,3200000.0
8069,3,2.0,711.0,-37.8723,145.0387,2020000.0
8070,2,1.0,259.0,-37.8718,145.0526,1211000.0
8071,4,2.0,230.0,-37.8806,145.0831,1380000.0
8072,4,3.0,380.0,-37.8792,145.0869,1715157.0
8074,3,1.0,446.0,-37.8784,145.0654,1220000.0
8077,5,3.0,601.0,-37.7637,144.8843,1620000.0
8078,4,3.0,224.0,-37.7641,144.8885,1190000.0
8080,4,2.0,0.0,-37.8177,144.9544,1850000.0
8081,1,1.0,0.0,-37.8122,144.9582,333000.0
8082,2,1.0,0.0,-37.8084,144.9602,452000.0
8084,1,1.0,0.0,-37.8199,144.9558,275000.0
8085,2,2.0,1136.0,-37.8211,144.9559,683000.0
8086,2,1.0,0.0,-37.8106,144.9646,640000.0
8088,4,2.0,719.0,-37.812,145.1082,2100000.0
8094,2,1.0,0.0,-37.7679,144.9245,439000.0
8095,2,1.0,313.0,-37.7663,144.9098,1040000.0
8096,3,2.0,803.0,-37.7627,144.9047,1670000.0
8097,4,2.0,675.0,-37.7686,144.912,1940000.0
8098,2,2.0,0.0,-37.7675,144.92,560000.0
8100,4,2.0,574.0,-37.7644,144.9061,1515000.0
8103,5,2.0,597.0,-37.7611,144.9095,2300000.0
8106,2,1.0,272.0,-37.7641,144.9073,970000.0
8107,3,1.0,231.0,-37.7616,144.9284,1070000.0
8108,2,2.0,0.0,-37.7679,144.9245,542000.0
8109,3,2.0,275.0,-37.766999999999996,144.9108,1240000.0
8110,4,2.0,431.0,-37.7615,144.9094,955000.0
8112,4,2.0,651.0,-37.8879,145.0768,1656000.0
8115,2,1.0,1113.0,-37.8892,145.0664,582000.0
8117,3,1.0,557.0,-37.9059,145.0733,1255000.0
8120,2,1.0,77.0,-37.8999,145.0643,535000.0
8121,2,2.0,0.0,-37.8882,145.0666,586000.0
8123,4,2.0,402.0,-37.8433,144.8774,1230000.0
8124,4,2.0,480.0,-37.8439,144.8733,1560000.0
8132,3,2.0,333.0,-37.8334,144.8673,975000.0
8133,5,2.0,760.0,-37.8437,144.865,1820000.0
